Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Car_Age,km/year,Brand,Model
Hyderabad,2012,93000,Diesel,Manual,First,23.5,1396.0,88.7,5.0,555000.0,12,7750.0,Hyundai,Verna 1.4 EX
Delhi,2015,70000,Diesel,Automatic,First,11.5,2982.0,169.0,7.0,1948000.0,9,7777.777777777777,Toyota,Fortuner 4x2 4 Speed AT
Ahmedabad,2012,48772,Petrol,Manual,First,18.6,1197.0,85.8,5.0,391000.0,12,4064.3333333333335,Maruti,Swift VXI
Chennai,2010,66000,Petrol,Manual,First,18.6,1199.0,79.4,5.0,219000.0,14,4714.285714285715,Chevrolet,Beat LS
Coimbatore,2017,27417,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,689000.0,7,3916.714285714286,Hyundai,Grand i10 Asta Option AT
Coimbatore,2011,51593,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,347000.0,13,3968.6923076923076,Ford,Figo Petrol ZXI
Pune,2010,75000,Petrol,Manual,First,16.1,1298.0,88.2,5.0,285000.0,14,5357.142857142857,Maruti,Swift VXI BSIII
Kochi,2018,11966,Petrol,Manual,First,16.8,1497.0,116.3,5.0,1027999.9999999999,6,1994.3333333333333,Honda,City V MT
Hyderabad,2015,37000,Petrol,Manual,First,18.2,1199.0,88.7,5.0,630000.0,9,4111.111111111111,Honda,Jazz V
Chennai,2014,70920,Diesel,Manual,First,20.14,1498.0,88.8,5.0,475000.0,10,7092.0,Volkswagen,Polo 1.5 TDI Highline
Hyderabad,2013,65280,Diesel,Manual,First,19.87,1461.0,83.14,5.0,580000.0,11,5934.545454545455,Nissan,Terrano XL D Option
Kochi,2014,44525,Petrol,Manual,First,18.5,1197.0,82.9,5.0,465000.00000000006,10,4452.5,Hyundai,i20 Magna Optional 1.2
Jaipur,2009,86863,Petrol,Manual,First,17.0,1497.0,118.0,5.0,360000.0,15,5790.866666666667,Honda,City 1.5 E MT
Hyderabad,2015,102626,Diesel,Manual,First,16.0,2179.0,140.0,7.0,1225000.0,9,11402.888888888889,Mahindra,XUV500 W10 AWD
Jaipur,2017,22000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,1600000.0,7,3142.8571428571427,Mahindra,XUV500 W10 AWD
Coimbatore,2011,108905,Diesel,Automatic,Second,11.79,2179.0,120.0,8.0,621000.0,13,8377.307692307691,Mahindra,Scorpio VLX 4WD AIRBAG AT BSIV
Kolkata,2016,12800,Petrol,Manual,First,19.44,1198.0,67.0,7.0,325000.0,8,1600.0,Datsun,GO Plus T
Kolkata,2016,32000,Diesel,Manual,First,15.4,2179.0,120.0,7.0,975000.0,8,4000.0,Mahindra,Scorpio S6 Plus 7 Seater
Mumbai,2014,39000,Petrol,Automatic,First,15.5,1198.0,86.7,5.0,445000.0,10,3900.0,Honda,Amaze S AT i-Vtech
Pune,2017,42000,Diesel,Manual,First,25.6,1498.0,98.6,5.0,1200000.0,7,6000.0,Honda,City i-DTEC ZX
Chennai,2008,73000,Petrol,Manual,First,14.4,1396.0,65.0,5.0,80000.0,16,4562.5,Tata,Indigo GLE
Chennai,2018,48000,Diesel,Manual,First,24.0,1186.0,73.97,5.0,595000.0,6,8000.0,Hyundai,Grand i10 1.2 CRDi Sportz
Pune,2015,18000,CNG,Manual,First,33.44,796.0,40.3,4.0,300000.0,9,2000.0,Maruti,Alto 800 2016-2019 CNG LXI
Kolkata,2014,19000,Petrol,Manual,First,17.43,1396.0,105.5,5.0,525000.0,10,1900.0,Hyundai,Verna 1.4 CX VTVT
Jaipur,2012,63000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,1350000.0,12,5250.0,BMW,X1 sDrive20d
Chennai,2015,48000,Diesel,Automatic,First,16.96,1968.0,138.03,5.0,1350000.0,9,5333.333333333333,Volkswagen,Jetta 2013-2015 2.0L TDI Highline AT
Delhi,2014,66000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,347000.0,10,6600.0,Ford,Figo Diesel ZXI
Ahmedabad,2013,80000,Diesel,Automatic,Second,11.18,2696.0,184.0,7.0,950000.0,11,7272.727272727273,Mahindra,Ssangyong Rexton RX7
Chennai,2011,37000,Petrol,Manual,First,15.04,1598.0,103.6,5.0,480000.0,13,2846.153846153846,Volkswagen,Vento Petrol Highline
Kochi,2016,35058,Petrol,Manual,First,15.0,1598.0,103.52,5.0,654000.0,8,4382.25,Skoda,Rapid 1.6 MPI Ambition With Alloy Wheel
Delhi,2012,52000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,310000.0,12,4333.333333333333,Volkswagen,Polo Petrol Comfortline 1.2L
Hyderabad,2015,61313,Diesel,Manual,First,23.65,1248.0,88.5,5.0,799000.0,9,6812.555555555556,Maruti,S Cross DDiS 200 Delta
Kolkata,2009,45000,Petrol,Manual,Second,14.53,1798.0,138.1,5.0,330000.0,15,3000.0,Toyota,Corolla Altis G
Bangalore,2015,74000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,875000.0,9,8222.222222222223,Maruti,Ertiga ZDI
Hyderabad,2013,89000,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,419000.00000000006,11,8090.909090909091,Hyundai,i10 Asta Sunroof AT
Jaipur,2006,95000,Petrol,Manual,Second,16.9,1497.0,100.0,5.0,211000.0,18,5277.777777777777,Honda,City ZX VTEC
Jaipur,2018,15900,Petrol,Manual,First,18.15,1198.0,82.0,6.0,625000.0,6,2650.0,Mahindra,KUV 100 G80 K8
Delhi,2011,151000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,1140000.0,13,11615.384615384615,Toyota,Fortuner 3.0 Diesel
Bangalore,2011,65000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,520000.0,13,5000.0,Honda,City 1.5 V MT
Coimbatore,2013,65287,Diesel,Manual,First,20.0,1399.0,68.05,5.0,445000.0,11,5935.181818181818,Ford,Figo Diesel ZXI
Kolkata,2014,52000,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,1950000.0,10,5200.0,Mercedes-Benz,GLA Class 200 CDI
Hyderabad,2007,33000,Petrol,Manual,First,15.26,1150.0,74.9,5.0,175000.0,17,1941.1764705882354,Chevrolet,Aveo U-VA 1.2 LS
Hyderabad,2016,71000,Diesel,Manual,First,25.83,1498.0,99.0,5.0,509999.99999999994,8,8875.0,Ford,Figo 2015-2019 1.5D Titanium MT
Delhi,2013,71000,Diesel,Automatic,First,22.7,1582.0,126.2,5.0,680000.0,11,6454.545454545455,Hyundai,Elantra CRDi SX AT
Kolkata,2016,20000,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,574000.0,8,2500.0,Maruti,Baleno Zeta CVT
Hyderabad,2010,71000,Petrol,Manual,First,16.1,1197.0,85.0,5.0,330000.0,14,5071.428571428572,Maruti,Swift LXi BSIV
Chennai,2017,19000,Diesel,Automatic,First,28.4,1248.0,73.75,5.0,890000.0,7,2714.285714285714,Maruti,Dzire AMT ZDI Plus
Mumbai,2011,58000,Petrol,Manual,Second,17.01,1591.0,121.3,5.0,400000.0,13,4461.538461538462,Hyundai,Verna 1.6 SX VTVT
Kochi,2018,42203,Diesel,Manual,First,17.1,1956.0,170.0,5.0,1946000.0,6,7033.833333333333,Jeep,Compass 2.0 Longitude
Hyderabad,2009,94000,Diesel,Automatic,First,11.4,1991.0,142.0,5.0,525000.0,15,6266.666666666667,Hyundai,Sonata Embera 2.0L CRDi AT
Delhi,2013,52000,CNG,Manual,Second,15.1,1196.0,73.0,5.0,260000.0,11,4727.272727272727,Maruti,Eeco 5 STR With AC Plus HTR CNG
Kolkata,2018,4900,Diesel,Manual,First,21.5,1497.0,108.5,5.0,922000.0000000001,6,816.6666666666666,Tata,Nexon 1.5 Revotorq XZ Plus Dual Tone
Jaipur,2013,70000,Petrol,Manual,First,21.1,814.0,55.2,5.0,180000.0,11,6363.636363636364,Hyundai,EON Era Plus
Delhi,2014,54569,Diesel,Manual,First,20.77,1248.0,88.76,7.0,599000.0,10,5456.9,Maruti,Ertiga VDI
Kochi,2015,51361,Petrol,Manual,First,18.0,1198.0,86.7,5.0,494000.00000000006,9,5706.777777777777,Honda,Amaze E i-Vtech
Jaipur,2007,125000,Petrol,Manual,Third,16.6,1388.0,68.0,5.0,150000.0,17,7352.941176470588,Ford,Fiesta 1.4 Duratec ZXI
Bangalore,2008,66000,Petrol,Manual,Third,13.5,1799.0,130.0,5.0,325000.0,16,4125.0,Honda,Civic 2006-2010 1.8 V MT
Hyderabad,2007,65047,LPG,Manual,First,17.3,1061.0,57.5,5.0,195000.0,17,3826.294117647059,Maruti,Wagon R LX DUO BSIII
Delhi,2014,22281,Diesel,Manual,First,20.77,1248.0,88.8,7.0,650000.0,10,2228.1,Maruti,Ertiga ZDI
Delhi,2013,63210,Diesel,Manual,First,24.0,1120.0,70.0,5.0,371000.0,11,5746.363636363636,Hyundai,Grand i10 CRDi Sportz
Pune,2018,31000,Petrol,Manual,First,20.14,1197.0,81.86,5.0,500000.0,6,5166.666666666667,Hyundai,Xcent 1.2 VTVT E Plus
Ahmedabad,2008,60000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,199000.0,16,3750.0,Hyundai,i10 Era
Mumbai,2017,32006,Petrol,Manual,First,18.0,1198.0,86.7,5.0,425000.0,7,4572.285714285715,Honda,Amaze S i-Vtech
Ahmedabad,2009,78000,Diesel,Automatic,First,12.4,2698.0,179.5,5.0,800000.0,15,5200.0,Audi,A6 2.7 TDI
Mumbai,2011,9489,Petrol,Manual,First,20.36,1197.0,78.9,5.0,295000.0,13,729.9230769230769,Hyundai,i10 Magna 1.2 iTech SE
Pune,2018,5000,Petrol,Manual,First,25.17,799.0,53.3,5.0,350000.0,6,833.3333333333334,Renault,KWID RXT Optional
Jaipur,2012,60000,Diesel,Automatic,Second,15.2,1968.0,140.8,5.0,1600000.0,12,5000.0,Audi,A4 New 2.0 TDI Multitronic
Jaipur,2015,50000,Petrol,Manual,First,22.74,796.0,47.3,5.0,275000.0,9,5555.555555555556,Maruti,Alto 800 LXI Airbag
Delhi,2015,53000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,695000.0,9,5888.888888888889,Honda,City i VTEC VX Option
Delhi,2011,64000,Petrol,Automatic,Second,11.74,1796.0,186.0,5.0,1250000.0,13,4923.076923076923,Mercedes-Benz,New C-Class C250 Avantgarde
Pune,2011,36431,Petrol,Manual,First,16.2,1199.0,74.0,5.0,270000.0,13,2802.3846153846152,Volkswagen,Polo 1.2 MPI Comfortline
Mumbai,2017,35000,Diesel,Manual,First,21.38,1396.0,88.7,5.0,990000.0,7,5000.0,Hyundai,Creta 1.4 E Plus Diesel
Kochi,2011,94832,Petrol,Manual,First,17.0,1497.0,118.0,5.0,383000.0,13,7294.7692307692305,Honda,City 1.5 V MT
Coimbatore,2012,88381,Petrol,Manual,First,17.0,1497.0,118.0,5.0,525000.0,12,7365.083333333333,Honda,City 1.5 S MT
Kolkata,2016,45194,Diesel,Manual,First,22.7,1598.0,118.0,5.0,775000.0,8,5649.25,Maruti,S Cross DDiS 320 Alpha
Mumbai,2010,66000,Petrol,Manual,Second,16.51,1586.0,103.2,5.0,246000.0,14,4714.285714285715,Maruti,SX4 Vxi BSIV
Kolkata,2014,38578,Diesel,Manual,First,23.4,1248.0,74.0,5.0,396000.0,10,3857.8,Maruti,Swift Dzire VDI
Chennai,2015,40000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,825000.0,9,4444.444444444444,Maruti,Ertiga ZDI
Coimbatore,2018,20632,Petrol,Manual,First,18.6,1197.0,81.83,5.0,758000.0,6,3438.6666666666665,Hyundai,i20 1.2 Spotz
Hyderabad,2014,73042,Diesel,Manual,First,24.0,1120.0,70.0,5.0,399000.0,10,7304.2,Hyundai,Grand i10 CRDi Magna
Delhi,2014,54257,Petrol,Manual,First,17.4,1497.0,117.3,5.0,625000.0,10,5425.7,Honda,City i VTEC SV
Hyderabad,2013,93000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,500000.0,11,8454.545454545454,Skoda,Rapid 1.6 TDI Elegance
Hyderabad,2005,102000,Diesel,Automatic,Second,11.0,2987.0,198.5,5.0,465000.00000000006,19,5368.421052631579,Mercedes-Benz,E-Class E270 CDI
Hyderabad,2007,52195,Petrol,Manual,First,19.7,796.0,46.3,5.0,175000.0,17,3070.294117647059,Maruti,Alto LXi
Coimbatore,2018,20422,Diesel,Manual,First,12.4,2499.0,134.0,5.0,1609000.0,6,3403.6666666666665,ISUZU,D-MAX V-Cross 4X4
Kolkata,2012,38000,Diesel,Manual,First,24.8,1396.0,88.7,5.0,409999.99999999994,12,3166.6666666666665,Hyundai,Verna 1.4 CRDi GL
Coimbatore,2015,92885,Diesel,Manual,First,20.0,1399.0,68.0,5.0,356000.0,9,10320.555555555555,Ford,Figo Diesel ZXI
Pune,2010,43000,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,421000.0,14,3071.4285714285716,Honda,City 1.5 S MT
Delhi,2015,57000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,660000.0,9,6333.333333333333,Hyundai,Verna 1.6 CRDi S
Coimbatore,2018,32434,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,1435000.0,6,5405.666666666667,Hyundai,Creta 1.6 SX Plus Petrol Automatic
Hyderabad,2017,32000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,950000.0,7,4571.428571428572,Ford,Ecosport 1.5 DV5 MT Titanium
Hyderabad,2016,100000,Diesel,Manual,First,25.83,1498.0,99.0,5.0,509999.99999999994,8,12500.0,Ford,Figo Aspire 1.5 TDCi Ambiente
Pune,2013,37086,Petrol,Automatic,First,17.0,1591.0,121.3,5.0,544000.0,11,3371.4545454545455,Hyundai,Verna VTVT 1.6 AT EX
Jaipur,2010,135000,Diesel,Manual,First,13.8,1399.0,68.0,5.0,160000.0,14,9642.857142857143,Ford,Ikon 1.4 TDCi DuraTorq
Kochi,2014,54862,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,1667000.0000000002,10,5486.2,Audi,A6 2011-2015 2.0 TDI
Pune,2012,56200,Petrol,Automatic,First,15.0,1396.0,98.6,5.0,385000.0,12,4683.333333333333,Hyundai,i20 2015-2017 Sportz AT 1.4
Kochi,2011,169006,Diesel,Manual,First,14.24,2755.0,174.5,7.0,1064000.0,13,13000.461538461539,Toyota,Fortuner 2.8 4WD MT
Bangalore,2016,20229,Petrol,Manual,First,25.17,799.0,53.3,5.0,350000.0,8,2528.625,Renault,KWID RXT
Chennai,2008,62000,Petrol,Manual,Third,18.0,995.0,62.0,5.0,110000.00000000001,16,3875.0,Chevrolet,Spark 1.0 LT
Hyderabad,2011,51500,Petrol,Manual,Second,16.2,1599.0,103.2,5.0,260000.0,13,3961.5384615384614,Hyundai,Verna Transform VTVT
Hyderabad,2012,69000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,1850000.0,12,5750.0,BMW,3 Series 320d Sport Line
Hyderabad,2015,62476,Diesel,Manual,First,26.59,1248.0,74.0,5.0,795000.0,9,6941.777777777777,Maruti,Swift Dzire VDI
Jaipur,2017,60500,Diesel,Manual,First,25.4,1186.0,73.97,5.0,549000.0,7,8642.857142857143,Hyundai,Xcent 1.2 CRDi E Plus
Mumbai,2017,17978,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,695000.0,7,2568.285714285714,Honda,Jazz V CVT
Jaipur,2008,300000,Diesel,Manual,First,17.0,1405.0,70.0,5.0,100000.0,16,18750.0,Tata,Indigo LS
Chennai,2013,123000,Diesel,Manual,Second,17.8,1399.0,67.0,5.0,445000.0,11,11181.818181818182,Ford,Fiesta Classic 1.4 Duratorq CLXI
Kolkata,2016,45296,Diesel,Manual,First,25.1,1248.0,88.5,5.0,699000.0,8,5662.0,Maruti,S-Cross Alpha DDiS 200 SH
Coimbatore,2008,77325,Petrol,Manual,First,15.6,1586.0,104.68,5.0,351000.0,16,4832.8125,Maruti,SX4 Zxi with Leather BSIII
Kochi,2018,25858,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,754000.0,6,4309.666666666667,Maruti,Baleno Zeta Automatic
Bangalore,2016,120000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,365000.0,8,15000.0,Maruti,Ritz LDi
Ahmedabad,2016,22000,Diesel,Automatic,First,19.5,1582.0,126.24,5.0,1600000.0,8,2750.0,Hyundai,Elantra CRDi SX AT
Kolkata,2012,11000,Petrol,Manual,First,16.2,995.0,62.1,5.0,140000.0,12,916.6666666666666,Chevrolet,Spark 1.0 LT
Mumbai,2017,3900,Petrol,Manual,First,18.6,1197.0,81.83,5.0,645000.0,7,557.1428571428571,Hyundai,i20 1.2 Spotz
Hyderabad,2016,106092,Diesel,Manual,First,24.4,1120.0,71.0,5.0,440000.00000000006,8,13261.5,Hyundai,Xcent 1.1 CRDi Base
Delhi,2015,27000,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,595000.0,9,3000.0,Honda,Jazz 1.2 V CVT i VTEC
Ahmedabad,2013,11000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,390000.0,11,1000.0,Honda,Brio S MT
Pune,2017,39800,Diesel,Manual,First,17.6,2179.0,153.86,7.0,1425000.0,7,5685.714285714285,Tata,Hexa XT
Pune,2017,73000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,450000.0,7,10428.57142857143,Hyundai,Xcent 1.1 CRDi Base
Pune,2015,55000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,750000.0,9,6111.111111111111,Ford,Ecosport 1.5 DV5 MT Titanium Optional
Coimbatore,2017,18351,Petrol,Automatic,First,21.9,624.0,37.48,4.0,341000.0,7,2621.5714285714284,Tata,Nano XTA
Pune,2013,45000,Petrol,Manual,Second,19.4,1198.0,86.8,5.0,325000.0,11,4090.909090909091,Honda,Brio VX
Hyderabad,2016,112200,Diesel,Manual,First,24.52,1248.0,88.5,7.0,830000.0000000001,8,14025.0,Maruti,Ertiga SHVS ZDI Plus
Bangalore,2010,29000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,345000.0,14,2071.4285714285716,Hyundai,i10 Sportz 1.2
Mumbai,2015,53392,Diesel,Manual,First,16.0,2179.0,140.0,7.0,1195000.0,9,5932.444444444444,Mahindra,XUV500 W10 2WD
Hyderabad,2010,71000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,425000.0,14,5071.428571428572,Volkswagen,Vento Diesel Highline
Hyderabad,2014,93000,Diesel,Manual,First,14.0,2179.0,138.1,7.0,825000.0,10,9300.0,Tata,Safari Storme 2012-2015 VX
Hyderabad,2010,119000,Petrol,Manual,First,10.2,2354.0,180.0,5.0,595000.0,14,8500.0,Honda,Accord 2.4 Elegance M/T
Coimbatore,2016,42225,Petrol,Manual,First,15.1,1196.0,73.0,7.0,430000.0,8,5278.125,Maruti,Eeco 7 Seater Standard
Ahmedabad,2012,65000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,390000.0,12,5416.666666666667,Maruti,Swift VDI
Pune,2016,27809,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,641000.0,8,3476.125,Maruti,Baleno Zeta Automatic
Coimbatore,2015,65100,Diesel,Manual,First,15.1,2179.0,140.0,7.0,836000.0,9,7233.333333333333,Mahindra,XUV500 W8 2WD
Chennai,2014,51000,Petrol,Manual,First,19.1,1197.0,82.0,5.0,385000.0,10,5100.0,Hyundai,Xcent 1.2 Kappa S
Kolkata,2011,54895,Petrol,Manual,First,13.14,1798.0,160.0,5.0,750000.0,13,4222.692307692308,Skoda,Superb 1.8 TSI MT
Hyderabad,2015,80768,Diesel,Manual,First,20.14,1498.0,88.73,5.0,570000.0,9,8974.222222222223,Volkswagen,CrossPolo 1.5 TDI
Kochi,2019,12076,Petrol,Manual,First,20.89,1197.0,81.8,5.0,550000.0,5,2415.2,Maruti,Ignis 1.2 Delta
Chennai,2016,49000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,590000.0,8,6125.0,Maruti,Swift VDI BSIV
Mumbai,2015,42366,Petrol,Manual,First,17.8,1497.0,117.3,5.0,775000.0,9,4707.333333333333,Honda,City i VTEC VX Option
Ahmedabad,2010,68000,Diesel,Automatic,First,11.5,2993.0,235.0,5.0,1800000.0,14,4857.142857142857,BMW,5 Series 530d Highline Sedan
Hyderabad,2008,122397,Diesel,Manual,First,17.5,1896.0,106.0,5.0,440000.00000000006,16,7649.8125,Skoda,Laura Ambiente
Coimbatore,2017,50534,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,827000.0,7,7219.142857142857,Volkswagen,Polo GT TSI
Ahmedabad,2014,55300,Diesel,Manual,First,19.87,1461.0,83.8,5.0,475000.0,10,5530.0,Renault,Duster 85PS Diesel RxL
Hyderabad,2008,73095,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,380000.0,16,4568.4375,Honda,City 1.5 S AT
Ahmedabad,2011,51100,Diesel,Manual,First,20.54,1598.0,103.6,5.0,340000.0,13,3930.769230769231,Volkswagen,Vento Diesel Highline
Pune,2016,13436,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,470000.0,8,1679.5,Hyundai,Grand i10 Sportz
Pune,2008,76000,Petrol,Manual,Second,16.6,1388.0,68.0,5.0,149000.0,16,4750.0,Ford,Fiesta 1.4 ZXi Duratec
Mumbai,2016,63141,Diesel,Manual,Second,24.4,1120.0,71.0,5.0,450000.0,8,7892.625,Hyundai,Xcent 1.1 CRDi S
Hyderabad,2014,74885,Diesel,Manual,First,25.8,1498.0,98.6,5.0,540000.0,10,7488.5,Honda,Amaze VX i-DTEC
Hyderabad,2016,14000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,1150000.0,8,1750.0,Honda,City i VTEC CVT VX
Pune,2012,56000,Diesel,Manual,Second,20.4,1461.0,108.5,5.0,350000.0,12,4666.666666666667,Renault,Fluence 1.5
Ahmedabad,2010,46000,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,1650000.0,14,3285.714285714286,BMW,5 Series 520d Luxury Line
Mumbai,2012,51800,Petrol,Manual,First,15.5,1586.0,103.3,5.0,390000.0,12,4316.666666666667,Maruti,SX4 ZXI MT BSIV
Hyderabad,2007,81000,Petrol,Automatic,First,16.4,1497.0,78.0,5.0,325000.0,17,4764.705882352941,Honda,City ZX CVT
Kochi,2018,17370,Petrol,Manual,First,17.0,1198.0,73.75,5.0,584000.0,6,2895.0,Volkswagen,Ameo 1.2 MPI Comfortline
Hyderabad,2016,18456,Petrol,Manual,First,17.0,1198.0,73.75,5.0,575000.0,8,2307.0,Volkswagen,Ameo 1.2 MPI Comfortline
Delhi,2010,59000,Diesel,Automatic,First,16.55,1968.0,140.0,5.0,1000000.0,14,4214.285714285715,Audi,A4 2.0 TDI Multitronic
Mumbai,2006,141537,Petrol,Manual,Second,18.9,998.0,67.1,5.0,105000.0,18,7863.166666666667,Maruti,Wagon R VXI
Delhi,2013,51000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,564000.0,11,4636.363636363636,Hyundai,Verna SX CRDi AT
Mumbai,2014,80000,Diesel,Manual,Second,24.2,1498.0,98.6,7.0,484999.99999999994,10,8000.0,Honda,Mobilio V Option i DTEC
Hyderabad,2016,33000,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,1450000.0,8,4125.0,Hyundai,Creta 1.6 CRDi AT SX Plus
Hyderabad,2011,71556,Petrol,Manual,First,17.0,1497.0,118.0,5.0,550000.0,13,5504.307692307692,Honda,City 1.5 S MT
Bangalore,2011,85000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,320000.0,13,6538.461538461538,Ford,Fiesta 1.4 TDCi EXI
Chennai,2016,91000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,450000.0,8,11375.0,Maruti,Swift Dzire LDI
Jaipur,2009,232000,Diesel,Manual,First,11.5,1991.0,147.9,7.0,350000.0,15,15466.666666666666,Chevrolet,Captiva LT
Bangalore,2007,127079,Diesel,Manual,First,12.8,2494.0,102.0,7.0,699000.0,17,7475.235294117647,Toyota,Innova 2.5 V Diesel 7-seater
Kochi,2014,58816,Diesel,Manual,First,17.21,1493.0,100.0,7.0,345000.0,10,5881.6,Mahindra,Quanto C8
Kochi,2015,63818,Petrol,Manual,First,17.4,1497.0,117.3,5.0,657000.0,9,7090.888888888889,Honda,City i VTEC V
Kolkata,2014,40000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,1750000.0,10,4000.0,Audi,A4 2.0 TDI 177 Bhp Premium Plus
Delhi,2013,77445,Diesel,Manual,First,22.07,1199.0,73.9,5.0,375000.0,11,7040.454545454545,Volkswagen,Polo Diesel Comfortline 1.2L
Pune,2017,14000,Petrol,Automatic,First,14.8,1497.0,121.36,5.0,999000.0,7,2000.0,Ford,EcoSport 1.5 Petrol Titanium Plus AT
Kolkata,2012,85122,Diesel,Manual,First,12.99,2494.0,100.0,7.0,819999.9999999999,12,7093.5,Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV
Jaipur,2005,123000,Petrol,Manual,Third,13.0,1493.0,100.0,5.0,110000.00000000001,19,6473.684210526316,Honda,City 1.5 EXI
Kochi,2015,61000,CNG,Manual,First,22.1,1586.0,85.7,5.0,389000.0,9,6777.777777777777,Maruti,SX4 Green Vxi (CNG)
Chennai,2015,63714,Petrol,Manual,First,24.7,796.0,47.3,5.0,245000.00000000003,9,7079.333333333333,Maruti,Alto 800 2016-2019 LXI Optional
Pune,2009,53000,Diesel,Automatic,First,8.7,2987.0,224.34,5.0,1375000.0,15,3533.3333333333335,Mercedes-Benz,M-Class ML 320 CDI
Kolkata,2017,60000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,300000.0,7,8571.42857142857,Maruti,Swift Dzire LDI
Ahmedabad,2017,33000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,925000.0,7,4714.285714285715,Maruti,Vitara Brezza ZDi Plus Dual Tone
Mumbai,2013,31000,Diesel,Automatic,First,13.2,2400.0,215.0,5.0,1764999.9999999998,11,2818.181818181818,Volvo,S60 D5 Summum
Delhi,2014,79000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,1825000.0,10,7900.0,Toyota,Fortuner 4x2 AT
Kochi,2013,67914,Diesel,Manual,First,23.0,1396.0,90.0,5.0,345000.0,11,6174.0,Hyundai,i20 Sportz Option Diesel
Mumbai,2013,60000,Diesel,Manual,Second,19.64,1461.0,108.5,5.0,545000.0,11,5454.545454545455,Nissan,Terrano XV D Pre
Coimbatore,2017,35225,Petrol,Automatic,First,23.1,998.0,67.04,5.0,525000.0,7,5032.142857142857,Maruti,Celerio ZXI AMT
Delhi,2012,62282,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,290000.0,12,5190.166666666667,Hyundai,i10 Sportz AT
Hyderabad,2010,80000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,1420000.0,14,5714.285714285715,BMW,3 Series 320d
Kochi,2018,43698,Petrol,Manual,First,18.9,1197.0,82.0,5.0,580000.0,6,7283.0,Hyundai,Grand i10 Sportz
Coimbatore,2017,28052,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,722000.0,7,4007.4285714285716,Hyundai,Grand i10 Asta Option AT
Coimbatore,2016,29091,Petrol,Manual,First,18.9,1197.0,81.86,5.0,487000.0,8,3636.375,Hyundai,Grand i10 1.2 Kappa Sportz
Delhi,2013,63000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,330000.0,11,5727.272727272727,Volkswagen,Polo 1.2 MPI Comfortline
Hyderabad,2007,91000,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,300000.0,17,5352.941176470588,Honda,City ZX EXi
Hyderabad,2017,24571,Petrol,Manual,First,14.0,796.0,35.0,5.0,290000.0,7,3510.1428571428573,Maruti,Omni 8 Seater BSIV
